"MSP"	"SRS2821229"	"SRS2821227"	"SRS2821226"	"SRS2821225"	"SRS2821224"	"SRS2821223"	"SRS2821222"	"SRS2821221"	"SRS2821218"	"SRS2821217"	"SRS2821215"	"SRS2821213"	"SRS2821212"	"SRS2821210"	"SRS2821207"	"SRS2821206"	"SRS2821205"	"SRS2821204"	"SRS2821020"	"SRS2821017"	"SRS2821016"	"SRS2821015"	"SRS2821014"	"SRS2821012"	"SRS2821011"	"SRS2821010"	"SRS2821009"	"SRS2821008"	"SRS2821007"	"SRS2821005"	"SRS2821004"	"SRS2821003"	"SRS2821002"	"SRS2821001"	"SRS2820998"	"SRS2820997"	"SRS2820996"	"SRS2820994"	"SRS2820993"	"SRS2820991"	"SRS2820990"	"SRS2820986"	"SRS2820985"	"SRS2820979"	"SRS2820976"	"SRS2820975"	"SRS2820974"	"SRS2820972"	"SRS2820971"	"SRS2820967"	"SRS2820965"	"SRS2820964"	"SRS2820963"	"SRS2820962"	"SRS2820960"	"SRS2820959"	"SRS2820958"	"SRS2820957"	"SRS2820956"	"SRS2820953"	"SRS2820952"	"SRS2820951"	"SRS2820950"	"SRS2820949"	"SRS2820947"	"SRS2820946"	"SRS2820943"	"SRS2820942"	"SRS2820941"	"SRS2820940"	"SRS2820939"	"SRS2820937"	"SRS2820936"	"SRS2820935"	"SRS2820933"	"SRS2820932"	"SRS2820929"	"SRS2820928"	"SRS2820926"	"SRS2820924"	"SRS2820923"	"SRS2820922"	"SRS2820918"	"SRS2820917"	"SRS2820914"	"SRS2820910"	"SRS2820909"	"SRS2820905"	"SRS2820904"	"SRS2820902"	"SRS2820901"	"SRS2820898"	"SRS2820897"	"SRS2820896"	"SRS2820895"	"SRS2820894"	"SRS2816074"	"SRS2816073"	"SRS2816072"	"SRS2816071"	"SRS2816070"	"SRS2816069"	"SRS2816066"	"SRS2816065"	"SRS2816063"	"SRS2816062"	"SRS2816052"	"SRS2816048"	"SRS2816045"	"SRS2816044"	"SRS2815679"	"SRS2815678"	"SRS2815677"	"SRS2815673"	"SRS2815672"
"msp_0052"	0	0	0	7	0	0	0	605	0	0	0	0	0	0	0	0	0	0	21	0	55	0	0	30	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	10	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	10	13	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0
"msp_0053"	0	0	4598	1230	15	27	0	0	0	33	0	441	16	7525	0	0	8850	0	0	0	0	40	0	0	0	0	3058	226	0	13	7	0	96	1065	11	5446	5868	10	3551	0	0	0	0	15531	5864	0	0	1299	0	0	156	20	18	0	0	0	9	0	0	63	0	344	15	5795	0	30	48	0	0	0	10473	0	0	12005	0	0	904	68	150	21	0	0	22	41	25	2691	19781	19	19	20	0	0	40	12	36309	5525	0	56130	0	7	19	0	1557	0	237	963	128	8	59	20	0	0	17	0	0
"msp_0054"	7	30	823	0	196	21	78	14	35	31	458	0	742	195	89	747	89	22	0	10	126	285	111	104	0	254	117	0	0	74	11	38	223	17	95	190	179	0	13	190	54	4986	0	726	104	303	19	963	149	64	80	114	0	461	0	26	1222	81	0	288	83	7	613	572	266	24	3449	586	468	302	735	624	141	307	808	0	0	121	0	119	0	134	36	6008	75	130	28	456	0	65	37	0	94	0	1893	4727	0	130	395	355	0	0	101	96	91	145	250	0	1762	41	1085	89	729	48	10564
"msp_0055"	0	1670	77	70	1249	407	182	29	5072	4231	688	11112	3723	6549	3571	106	231	5567	37	591	857	9207	20	34	65	0	3385	6096	93	226	1194	1025	914	2261	217	597	336	47	906	16461	566	967	0	203	12	0	164	33	43	5543	896	3226	12825	724	5307	29	632	46	48636	11000	298	116	17	8959	0	35	64	124	18	894	10169	27	33	1371	22	14	1202	2349	3056	340	2391	632	32	3472	2127	705	34657	28	20	5570	30	3720	133	0	47540	1804	121	1066	227	1185	476	48	715	1815	0	8364	0	1491	0	43	0	9283	8149	5701	537
"msp_0056"	0	129	0	189	0	23	75	157	17	0	28	0	95	7	9	0	9	0	97	14	17	0	19	39	27	67	0	0	0	916	0	0	118	0	9	150	415	45	52	4064	229	82	201	52	195	30	0	26	10	7	34	0	74	356	23	88	42	13	8	25	25	14	240	27	21	146	341	96	66	0	317	152	19	17	37	77	0	46	0	0	0	0	0	0	31	18	23	10	0	0	92	35	0	0	46	47	48	11	15	44	0	531	13	10	18	0	16	0	27	0	48	49	95	0	0
"msp_0057"	0	197	53	0	17	2275	340	0	81	27	0	0	113	42	15	33	39	81	0	9	34	49460	22	17	12	43	19	14	21	6	9	176	24	296	1323	2457	193	1514	19	341	58	0	0	1215	31	505	0	1170	0	8	15	25	20	0	14116	0	9	342	12	81	0	31	0	1774	0	0	0	93	288	0	0	0	0	304	0	0	229	0	56	0	323	49	0	25	112	117	664	0	0	595	25	0	0	0	0	0	0	62	0	37	11	202	646	11	0	0	0	0	0	0	0	0	42814	0	0
"msp_0058"	5216	2368	73	446	27	17	182	20315	54	79	78	83	2768	46	2012	6187	1820	20	443	257	1415	93	489	7638	6116	1180	110	106	38014	9207	166	107	140	126	58	26	704	66	38	115	234	4855	3058	619	3537	293	0	1055	5439	287	863	297	35240	0	129	24856	1023	1556	33	880	0	13	15639	0	0	37582	5079	3308	23	51	5407	276	1560	2725	6767	362	0	2930	114	22	183	74	897	96	43	19	520	15902	1891	10	20736	65	547	792	251	6485	74	554	0	44	14	8027	8	0	301	10	25	0	3642	849	157	173	6	70	9
"msp_0059"	0	4022	1486	7706	252	7	6396	8	0	648	0	502	10	6	2517	3185	484	750	12	9	12	4758	3025	1389	4864	0	2695	75	11	15	373	1082	9	621	0	284	17834	9	73	742	0	204	18	5636	3357	2402	0	0	10	3990	485	87	14	1887	1665	4485	14	3261	11	3081	1252	24	8	6969	2985	15	27	5	0	5	5378	0	0	5934	13	0	79	6237	11	4522	26	0	931	0	322	912	1213	2923	9	20	43	5779	82	1742	10622	503	0	1586	0	27430	291	1167	4013	0	9100	858	1892	0	641	12327	0	0	0	0	0
"msp_0060"	0	0	1549	21	108	675	0	0	0	473	0	198	2355	528	0	70	31	52	54	8	95	590	0	0	0	0	59	34	17	9	18	61	1820	452	36	647	0	52	164	582	1349	0	0	0	0	10	95	0	0	6624	2257	8	0	827	129	0	12	0	0	150	0	25	0	899	0	0	0	0	0	0	218	0	12	151	0	0	96	0	0	19	10	0	0	10	169	388	102	0	74	0	0	104	23	0	0	218	537	23	0	370	115	0	159	458	0	143	4907	675	0	19	4036	0	270	0	1727
"msp_0061"	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	2089	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0062"	87	1689	4431	9	391	787	3969	9	893	1249	2748	1084	2198	2072	542	2768	1355	861	4794	30	1307	1109	3109	1967	3716	2267	1024	192	39	756	615	534	23	573	11772	2193	8371	2790	309	12117	9	1887	29	3048	14	7298	2407	0	2115	5943	1459	2575	35	7337	2442	4758	31	3312	1667	2446	3995	990	18	2021	3479	25	44	2699	2903	1852	7037	1456	1599	7632	3055	1812	2293	4079	13	2669	490	1711	2093	4943	4038	15216	5963	3789	1597	3580	2626	4882	2695	1288	5473	2372	10849	866	38607	4475	5077	3887	9346	7017	6755	5051	2020	16451	55842	7759	7427	3046	4984	327	15
"msp_0063"	0	598	1054	0	0	109	0	45	0	13	0	31	548	19	0	522	0	32	0	8	122	17	0	0	10	0	0	35	7	0	5	9	0	0	0	881	2200	0	0	1746	0	50	0	377	11139	0	0	0	120	3868	0	0	0	0	0	838	6	0	0	0	0	59	24	271	0	68	10941	70	0	530	53	0	0	19	0	0	0	0	0	0	0	0	0	0	23	0	8464	0	0	27	410	0	0	0	314	525	0	0	0	0	72	0	821	0	308	0	0	0	0	0	0	0	0	52	6253
"msp_0064"	0	0	0	0	0	4081	0	0	0	0	0	0	0	0	0	0	2583	0	15	11	12	0	0	0	0	0	13	3569	17	17	13	10	12	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	19	21	27	0	27310	13	23	0	0	0	0	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	14	0	0	17	0	0	0	14	0	0	12	0	0	0	0	0	0	0	41804	0	0	0	0	0	0	0	0	0	9	35821	16	0	0	0	0	0
"msp_0065"	0	0	0	0	0	98	0	0	0	26	0	31	0	0	0	0	0	0	329	2118	16	0	0	0	0	0	0	0	0	0	0	240	0	80	0	148	0	0	0	0	176	0	0	0	0	0	88	0	0	0	0	107	0	0	0	0	0	0	320	52	0	0	0	1810	0	0	0	0	0	116	0	0	0	0	0	0	22	0	0	1342	143	0	0	76	0	0	0	0	0	0	0	0	0	133	0	0	5742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0066"	43	395	10	841	0	13	1127	6744	13	25	0	22	0	0	0	96	126	0	300	699	46	0	8	0	2240	663	10	14	19	6752	27	12	17	0	13	0	0	8	0	0	0	26	1199	0	192	0	0	7	11184	11	19	18	412	0	16	2219	13	0	35	0	462	0	8252	0	0	91	105	19	0	0	156	4613	56	0	0	132	0	127	0	34	0	0	19	0	0	0	0	203	0	0	2577	25	31	1249	12	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0
"msp_0068"	35	65	13374	116	5313	751	35	21204	28520	15893	67	205	107	29141	36789	75535	13755	6573	5609	1830	128	25894	1138	7128	12924	24	8799	1706	177	142	2786	4640	4187	1583	22186	992	25	12184	54898	21	2346	2940	51	22844	47646	8613	5990	171	94	118	183	101242	162	0	14754	2544	42815	75	49629	34354	32794	2935	59	3921	22210	18136	8871	28069	82	417	147	54151	96	29370	261	61537	16345	67717	3906	5827	376	10326	6836	2942	4523	1969	354	15	34	103	33035	10599	18561	8753	8206	20	26	24628	9295	5971	28	145	34	2610	4554	10525	12	31943	7	15706	18073	16	14	40267	12
"msp_0069"	2284	31506	30727	7554	51359	8086	13146	4275	84833	3936	2320	5899	33321	16816	5095	70397	16639	3599	124522	13397	17988	13097	97168	77085	169947	195740	9120	1719	194242	99632	19927	60706	82824	3170	60175	10652	82975	8678	1967	37826	23493	27112	200338	31584	27467	35788	5383	56003	85732	17295	15347	21449	94908	4218	3121	85649	163258	20079	208	45977	30432	2473	1003	31029	102541	77249	95696	76394	15316	17129	23870	95327	139174	39149	88604	57225	1225	139580	173246	8030	2577	158	27688	12589	1933	6227	14221	71509	155210	12129	21591	19691	33587	38829	61461	9309	13534	13721	67016	3766	14564	167692	25813	22994	24137	12136	15232	59290	61066	88888	68864	40508	5650	80963	67897
"msp_0070"	0	0	0	549	0	0	0	0	0	0	0	0	1101	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4634	0	0	17	0	0	0	0	2021	0	0	0	0	0	15	0	0	18	18	0	0	0	48	0	69	47	0	0	0	0	0	0	0	42	0	0	0	0	12632	0	0	0	194	136	125	147	0	124	9590	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	160	0
"msp_0071"	0	464	584	5862	10399	1068	2194	499	1083	1358	1524	662	5782	2693	10	23	895	718	100	46	16	41	6613	18	1517	157	82	155	21	13	165	286	15471	98	925	646	0	90	220	0	3514	5248	1368	1028	13	1087	9602	1176	0	512	4539	193	14	0	1406	313	573	316	3227	670	376	34	121	1405	9	54	7370	132	168	239	499	325	346	3696	0	104	1044	35	92	2645	65	142	34	5046	472	327	6140	2026	332	85	0	856	231	37	2854	115	192	308	297	177	766	0	253	4432	157	1762	17294	73	0	175	2663	12	0	593	2790
"msp_0072"	664	8783	17390	24479	3319	7058	1342	47272	14052	1249	20867	7878	956	622	1214	22945	24495	603	2536	5374	3319	3608	24805	25060	33914	16164	5867	625	71	34	1893	8625	1427	149	575	549	6343	1589	406	2098	17	5674	28754	9388	5769	332	2209	950	5151	3043	702	2525	37	0	503	32	3934	24205	454	6187	633	11282	748	3322	35524	28192	4132	7345	3426	3216	19015	9023	7477	5434	562	28663	1484	18311	4994	80	2352	24	4583	464	551	531	2758	2594	473	66	22261	1824	23114	5580	266	0	402	5827	1850	935	838	40	280	279	7394	665	95	34	68	2966	13348	2517	27	16546	3250
"msp_0073"	0	0	433	0	0	0	704	0	930	23	213	0	0	1337	0	37	19	0	0	0	22	0	12	0	0	0	0	61	0	0	9	0	0	0	337	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	202	0	0	74	0	0	0	0	0	0	0	0	0	79	31	0	0	0	0	0	0	0	0	50	0	0	0	0	0	42	0	0	0	1363	765	141	0	0	0	63	0	0	75	0	33	0	0	490	0	0	0	0	1663	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0074"	0	0	478	14	1563	516	37	0	9	0	2121	411	6	15	0	146	7802	0	41	0	0	22828	16	15	17	24	0	87	0	0	0	0	6729	164	0	0	0	0	0	552	0	0	0	0	47	0	137	13	0	0	0	1230	0	0	193	0	301	0	949	123	0	0	0	7355	8105	8	0	0	0	52	15	0	0	530	0	0	16	1487	0	0	19	3181	0	0	92	17	12	0	0	0	0	91	0	0	3004	10	0	2247	116	15	8	0	8	97	0	0	1169	831	0	456	13443	0	0	23	163
"msp_0075"	13	2338	1191	8101	15848	17601	3009	337	13890	707	6010	944	416	556	970	13549	450	1395	977	73	3889	6500	510	38	207	981	7535	248	73	65	141	7790	24398	4480	2876	1202	1903	1351	582	0	9053	1584	413	23685	6224	1298	6711	65728	47	37943	657	13975	88	199	14826	97	134	27003	607	383	214	48	130	936	3280	40	530	1432	239	5144	3128	975	655	29729	35	1328	4029	1298	495	129	1823	2340	125	538	886	236	1029	2763	7492	250	4010	42	2757	250	846	22	40	11611	48625	665	516	40	99	703	4681	145	23187	10	1707	13	18006	21	0	2669	282
"msp_0076"	77085	3248	1296	9845	975	189	1383	5878	3116	2460	10117	418	2102	1282	5169	6152	1387	1180	2330	2501	1671	2079	1625	1511	620	3049	675	403	3363	16	494	777	1860	178	1066	1204	3013	1354	849	29	1054	7858	1166	1875	12286	125	348	568	1481	1088	262	84	60	1851	1100	2595	2855	892	1345	2859	2840	2314	1797	2620	7797	8979	12054	7281	14770	1462	20946	19218	7185	9020	63	3429	253	233	3255	1790	1646	1222	1618	2502	1064	1166	828	727	202	925	1263	362	1083	961	3329	30	184	932	1496	3908	1777	124	94	165	1871	2141	2162	2706	26	6294	2029	27	210	234	629
"msp_0077"	0	0	7601	11	66220	10	518	0	3126	0	10	0	2399	0	0	0	12036	417	35	58	41	24472	11	0	11	10	3336	51	39	41	40	43663	14647	40	29	0	0	0	0	0	0	0	0	0	23	0	0	167	0	36	44	6775	49	0	34	46	69	0	0	267	0	0	0	0	0	7	0	339	0	0	0	0	0	11	0	0	0	0	3439	0	0	0	0	0	7	7	2184	7	34132	0	0	0	0	0	0	0	0	0	4345	9	11	0	0	0	15	0	6	0	0	17	0	9	0	0	44296
"msp_0079"	123	279	1156	77	1772	2418	3316	10686	922	820	3697	285	2849	660	64	2746	1265	2796	43	7515	733	520	2489	8296	20695	2393	1276	471	69	42	3325	2081	43	359	159	1045	766	1855	2328	53	111	1353	13	502	1605	894	1751	709	12139	194	1451	530	3689	0	163	16421	3798	401	23	2966	9472	2887	9457	4902	1206	17370	9926	4042	20	2532	487	36751	4361	1423	37	1378	600	864	465	1134	575	92	141	2177	451	63	463	957	45	93	2757	4317	1605	7026	1319	0	21	361	152	609	262	0	54	134	556	546	456	72	333	14	413	172	618	669	133
"msp_0081"	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	22	18	25	0	0	0	0	0	18	19	40	29	52	26	34	19	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	104	34541	22	30	0	41	29	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11088	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	11270	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0083"	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1060	0	50	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	2347	0	434	0	0	0	0	32	0	0	0	512	0	0	0	0	0	0	0	17	0	0	0	0	0	0	9192	25	36	0	9	0	2719	0	0	0	0	2444	0	0
"msp_0084"	0	0	0	0	0	0	0	18	0	39	0	0	0	0	0	0	0	10	255	302	19831	0	0	0	0	0	213	11702	222	249	233	274036	350	216	15	28	21	54	638	9	10698	0	24	0	0	21	0	0	11	218	230	220	216	0	185	221	449	0	8	42	0	67887	0	0	0	0	0	370	11	8	0	16	9	0	23	0	22	15	45	33	0	0	43	0	25	36	27	35	83	167674	0	0	0	0	0	0	0	36	0	21	9093	10	0	0	0	0	0	0	0	40	0	0	0	0	0
"msp_0085"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	9	0	0	0	0	0	39	0	0	0	0	0	0	7	0	0	11	9	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0086"	0	218	0	143	0	0	247	28	0	14	44	0	206	0	0	0	0	0	88	0	49	10	14	27	25	136	9	9	47	0	15	15	120	9	24	96	307	0	28	180	0	553	916	19	608	361	0	96	21	179	674	29	1527	444	33	208	50	17	74	0	0	0	152	10	36	156	434	16	37	20	312	0	0	31	130	51	0	68	0	0	0	15	0	11	15	43	31	32	10	0	0	0	0	24	174	207	874	19	32	110	0	1858	138	11	588	0	60	31	256	7	63	22	0	33	33
"msp_0087"	14	110	42	71	39	7539	7400	26	111	370	83	4492	20201	61	493	47	24409	31	7116	82	18480	72	34	3728	58080	14833	57	1054	72	60	6132	47	54	6558	102	46	43285	136	1670	310	8044	0	22327	19	12478	8	0	43	25	4371	323	96	67	24920	49	43023	88	13056	33	9812	10417	30	0	7058	16	0	0	22	28	25719	9	18436	22	26	52	32	20	10291	6403	27	4770	0	1006	3407	11645	1288	5483	215	11	3033	28586	1689	17094	1559	3949	19850	17	16780	0	14	2418	758	5442	0	3533	783	0	0	3070	20	0	0	0	4640	0
"msp_0089"	122	1757	222	1769	106	1078	7	8	0	672	16441	72	1921	15	1061	260	441	119	13	10	579	2664	1001	142	0	0	3920	73	12	11	20	58	798	58	369	32	9932	0	13	9263	0	0	0	527	0	80	0	103	112	9547	3201	179	25	5835	10	1309	15	897	0	1666	36	73	3394	306	576	142	28	0	1103	13	45	0	269	1618	205	0	1659	0	0	145	102	0	142	1871	237	481	115	501	3519	2883	454	0	94	0	902	873	0	185	0	1593	3696	1299	29742	196	10	685	0	0	0	0	1707	412	2834	952	0
"msp_0090"	96	40597	12395	20508	181	6913	57446	8888	27009	11694	36812	3683	18239	16165	19204	7911	5857	4637	76	75	101	10592	22225	8289	21	18	10045	134	910	109	4178	259	14902	6272	13100	3388	17	17495	4446	24720	12	5658	83	18756	2318	22434	7960	22	5160	16941	1456	8539	129	11521	16084	10279	4159	2958	19515	7249	12591	795	146	9812	25173	326	27082	36	17830	5340	31856	33	23164	6597	210	21	143	19306	675	5065	0	44	8800	25163	1308	116260	29350	123	14347	14183	12208	27764	9105	2587	30973	11270	52434	295	48228	20178	28545	72	6934	16146	31316	19582	28182	60240	2661	43286	42477	218	1534	92	34
"msp_0092"	0	0	0	9	0	0	0	9	4886	0	0	118	0	0	0	0	9	0	7	15	6564	0	0	0	0	0	0	0	0	0	6	0	2125	0	0	0	0	2489	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1656	0	0	0	8348	0	0	0	0	0	3716	0	0	6	0	2647	0	1936	0	0	0	0
"msp_0093"	0	4815	276	1071	769	40	347	43	593	0	995	19	0	924	153	522	214	0	4700	0	0	1825	655	0	0	0	54	5	0	4	0	532	365	32	815	376	6672	0	27	0	0	0	0	0	121	0	645	2128	0	40	164	173	8	0	131	0	519	0	1154	14	0	0	6	106	1553	0	0	0	536	0	676	80	0	1290	0	0	101	307	738	0	0	1251	0	9	125	182	38	0	118	0	0	0	0	0	512	142	5546	5988	0	341	0	0	310	8699	0	0	93	1535	0	0	0	0	0	0	71
"msp_0095"	0	33	16050	33	14	0	16	0	0	29	19250	35	41	4301	114	5394	22	24	68	60	68	0	0	0	0	0	58	5605	84	62	611	61	65	57	81	0	0	0	8345	0	0	0	0	15	0	0	0	22	0	67	107	88	93	7	117566	53	67	5917	0	0	0	0	0	10485	0	0	0	13	11344	0	0	0	0	14	0	0	0	22104	0	18	45	57	0	0	0	539	0	0	0	0	1237	0	0	0	0	0	0	5389	0	0	0	0	0	0	0	6236	5175	0	0	0	0	0	0	17	0
"msp_0098"	0	0	0	0	0	0	0	62	23	0	52	0	54	0	0	26	6	0	80	23	0	0	0	0	14	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	472	0	15	0	52	0	3	7	0	669	435	0	0	7	81	0	878	0	0	0	62	0	0	0	0	0	101	0	0	0	14	0	0	0	11	0	0	0	26	0	5	0	0	0	46	0	49	0	0	0	0	125	9329	0	0	330	0	0	0	0	0	0	30	0	0	0	11	0	7	0	0	0
"msp_0103"	185	66	0	106	0	0	18	349	13	18	21	0	9	0	200	0	0	0	21	0	18	0	25	26	36	30	0	0	122	196	0	0	0	0	10	0	221	0	0	14	46	15	218	66	486	0	0	0	55	0	10	0	50	193	0	24	0	0	0	68	17	13	220	20	0	206	339	332	34	0	389	25	25	0	34	18	0	9	0	0	0	0	0	0	15	0	0	0	0	0	25	11	16	89	0	0	48	0	0	0	23	234	0	0	0	0	0	0	49	31	21	0	6	12	0
"msp_0104"	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	19	9	550	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	43	0	0	12	0	0	57	0	0	12	27	0	0	8	0	0	0	0	0	0	10	0	0	0	0	0	144	34	122	0	0	0	0	8	0	0	0	0	0	0	70	0	170	0	0	0	0
"msp_0105"	0	20089	19	683	101	0	0	0	121	1478	0	35	0	3147	0	0	0	0	22	19	17	0	0	0	0	0	18	24	37	28	48	14	29	19	2622	0	0	0	4923	0	2368	0	0	0	3885	0	0	0	0	117	30549	28	31	0	693	28	51	1076	0	0	3691	17	0	0	8393	0	0	0	0	0	194	0	13486	45	0	0	2668	9	11	8876	812	975	12	0	5347	619	10	771	0	14	400	0	0	577	0	0	0	7026	0	0	10010	20	0	0	0	1063	11799	0	0	33	0	0	1406	0	0
"msp_0106"	0	0	40	0	0	171	0	0	0	0	0	118	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	994	0	0	16	0	0	0	0	0	0	0	0	0	0	0	1326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	93	0	0	0	0	0	38	0	34	0	0	0	0	561	0	0	23	0	0	0	0	0	0	0	0	0
"msp_0107"	665	2563	167	2302	1583	132	283	478	1008	2375	3616	66	2088	985	1730	3396	2603	531	1482	279	697	2074	1226	1532	7942	561	79	75	4370	17	315	2524	1660	142	285	99	3833	102	481	21	50	3238	269	1546	1382	909	141	232	78	1324	116	181	203	0	105	566	3050	45	369	2074	728	1255	2099	812	963	6298	318	1360	240	1674	2382	5809	3009	3001	2022	1689	16	1416	2629	805	180	1002	367	397	655	186	101	1558	146	236	5920	87	88	99	3249	10	2143	573	1196	2098	302	0	96	509	815	96	82	811	310	445	163	14	119	201	615
"msp_0108"	0	92	68	16	168	105	18	0	37	8	0	0	0	0	0	0	0	0	60	48	0	44	0	18	0	69	8	0	26	0	0	0	49	0	0	0	0	0	0	0	0	0	227	0	0	0	0	39	0	271	108	120	16	0	0	62	0	0	0	0	0	27	0	0	0	0	0	16849	135	0	105	0	0	0	0	0	0	377	0	0	0	0	0	0	0	0	0	0	0	0	87	125	125	71	31	53833	90	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	85	0
"msp_0109"	2382	352	0	36	0	0	0	75	0	10	0	0	33	0	0	22	0	0	32	8	19	0	0	0	0	44	0	0	0	0	0	0	0	0	0	29	40	0	0	0	0	0	0	0	0	0	0	0	55	30	23	0	11	101	0	0	0	0	0	0	0	0	0	0	0	0	252	0	12	0	0	76	0	0	0	0	0	10	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	21	240	28	21	0	14	0	36	0	0	136	0	0	0	0	0	28	0	10	0	0
"msp_0110"	56	2515	915	918	106	1627	5790	12	1720	450	1775	44	974	445	1114	1007	757	127	4132	269	951	495	840	796	1757	466	23	37	29	575	500	39	2235	133	807	481	2133	1524	117	868	384	501	1522	1224	9	2035	205	779	1771	947	2043	469	16	4792	2417	2870	2538	209	0	848	890	267	1556	583	42	19	1670	0	764	643	1571	1628	991	1492	1312	554	53	1335	0	320	507	352	306	964	697	1142	2639	326	213	87	3212	0	165	0	823	1776	5407	162	76	330	2176	0	20	395	1084	54	319	207	737	115	631	347	258	45	349
"msp_0111"	44769	22	18	0	22	0	0	0	0	6	0	0	0	0	0	0	0	0	0	136	18	0	0	0	526	608	6	0	1000	2736	19	0	0	0	0	0	0	6	0	0	0	0	251	0	0	0	0	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	44	0	46	14	8	0	0	0	14	429	286	0	481	0	0	615	0	0	0	0	0	0	0	0	0	451	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433	0	0	0	0	0	0
"msp_0112"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	7	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0114"	0	24149	7	0	0	33	9942	15	15	10	9	5706	0	0	1972	0	0	0	48	55	99	8176	0	0	0	0	55	50	301	53	74	54	109	194	16	0	0	0	0	0	0	0	0	0	8	0	0	0	0	54	57	54	64	0	49	63	50	0	12968	0	0	0	0	0	0	0	0	0	7	6811	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	19447	5	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	1290	0	0	0	0	0	0
