"MSP"	"ERS2637868"	"ERS2637867"	"ERS2637866"	"ERS2637865"	"ERS2637863"	"ERS2637861"	"ERS2637859"	"ERS2637858"	"ERS2637857"	"ERS2637856"	"ERS2637855"	"ERS2637854"	"ERS2637853"	"ERS2637852"	"ERS2637851"	"ERS2637849"	"ERS2637848"	"ERS2637847"	"ERS2637845"	"ERS2637844"	"ERS2637843"	"ERS2637842"	"ERS2637841"	"ERS2637839"	"ERS2637838"	"ERS2637837"	"ERS2637836"	"ERS2637835"	"ERS2637834"	"ERS2637833"	"ERS2637832"	"ERS2637831"	"ERS2637830"	"ERS2637829"	"ERS2637828"	"ERS2637827"	"ERS2637826"	"ERS2637825"	"ERS2637824"	"ERS2637822"	"ERS2637821"	"ERS2637820"	"ERS2637818"	"ERS2637817"	"ERS2637816"	"ERS2637815"	"ERS2637814"	"ERS2637813"	"ERS2637812"	"ERS2637811"	"ERS2637810"	"ERS2637809"	"ERS2637808"	"ERS2637807"	"ERS2637806"	"ERS2637805"	"ERS2637804"	"ERS2637803"	"ERS2637801"	"ERS2637800"	"ERS2637799"	"ERS2637798"	"ERS2637797"	"ERS2637795"	"ERS2637794"	"ERS2637792"	"ERS2637791"	"ERS2637790"	"ERS2637789"	"ERS2637788"	"ERS2637787"
"msp_0534"	416	0	0	0	2316	0	0	5485	1315	0	0	1159	0	496	0	22	1578	3396	0	0	0	1221	1711	0	0	0	2154	0	75	0	0	1624	8007	0	0	3380	0	0	0	19362	0	4010	861	141	91	155	7097	0	0	55	579	639	28	48	0	32502	637	394	0	0	15	5433	0	22	66	0	546	286	39	2160	0
"msp_0538"	0	0	0	0	0	0	0	16946	7780	0	0	3475	0	0	0	0	0	13670	0	0	0	0	0	0	0	0	22	0	0	0	0	0	41	165	0	0	0	0	0	0	0	2208	62	0	2903	5385	0	0	3430	1442	0	32	0	5249	16631	0	0	23313	0	0	0	0	0	2623	0	0	0	0	5131	69	0
"msp_0541"	0	62	0	28	510	0	67	19	20	0	0	0	123	41	0	0	29	175	0	0	0	63	262	0	0	0	22	0	0	8	55	0	13	0	0	39	0	0	0	742	0	0	0	0	0	0	0	0	39	1824	0	0	0	771	0	0	0	0	0	4361	0	0	0	150	0	0	0	0	0	0	0
"msp_0542"	0	0	0	0	0	0	0	0	0	0	0	1883	0	0	0	1272	0	0	0	189	0	0	0	56	0	18	131	0	0	128	0	0	0	0	0	0	238	0	0	0	0	0	1664	97	0	1455	1077	0	0	0	0	174	0	114	0	0	246	0	276	0	0	0	0	0	0	0	0	0	0	69	0
"msp_0545"	0	85	100	2233	174	0	241	9	10	0	23	0	19	0	0	9	0	160	0	22	54	5	79	54	0	0	58	0	0	16	27	6	2905	106	18	36	59	0	21	243	0	0	0	0	0	0	178	0	100	0	0	0	101	259	79	97	0	0	18	373	0	205	0	8	0	0	44	0	0	0	0
"msp_0546"	4096	1319	0	0	384	71	1725	0	363	60	2347	384	0	1257	0	0	524	0	0	0	0	0	0	771	0	104	1490	0	725	2643	8	0	1389	30	0	0	0	0	0	0	0	1644	63	89	1196	1079	0	0	105	1840	33	885	0	0	8309	0	1754	4642	349	0	0	87	137	25	0	0	1425	33229	377	859	0
"msp_0547"	0	0	0	0	0	0	0	2205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	534	0	0	0	0	0	0	0	828	0	3786	0	0	0	0	0	1492	0	0	0	0	0	0	1354	0	0	0	0
"msp_0551"	169	0	0	0	0	1152	0	0	36	0	0	0	0	345	0	585	0	0	133	0	977	0	0	0	1803	0	0	0	50	388	0	0	590	0	216	0	0	0	0	0	0	427	0	148	0	156	0	0	0	0	0	354	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	13069	60	12	66
"msp_0552"	0	12	0	79	27	0	101	0	0	0	30	53	0	0	0	0	0	45	0	133	19	0	28	86	0	0	17	0	0	52	20	28	731	0	0	22	0	0	0	47	0	9	0	0	0	33	0	0	0	16	0	0	0	0	0	93	0	0	0	250	0	77	0	0	0	0	77	0	54	0	0
"msp_0553"	0	0	0	0	0	41	0	252	719	39	0	0	0	351	0	0	225	0	0	0	0	1256	574	13	0	0	18	0	65	0	0	0	0	0	0	10	0	0	0	0	126	2025	36	246	189	292	0	0	0	13	137	0	0	93	0	0	95	1103	80	0	0	0	143	1337	0	0	503	0	361	0	0
"msp_0554"	4403	0	1338	0	0	270	0	0	23	7965	2245	0	0	2656	0	3225	0	0	128	53	0	72	0	0	1729	112	1593	0	43	346	99	0	0	0	0	0	0	14	0	0	207	7209	578	617	0	192	0	6709	0	0	14	379	0	88	0	0	2744	145	23	0	0	0	5485	12	0	0	0	13339	0	11	225
"msp_0555"	75	18	0	1818	8375	0	2606	10278	0	0	0	173	0	0	0	0	0	315	9	724	0	8	142	15569	28	51	4032	0	0	0	7099	13	107	0	0	655	0	0	0	5522	0	0	0	0	0	113	754	0	0	0	0	0	0	1203	0	0	0	0	0	15965	0	0	0	14493	0	0	4935	0	682	0	0
"msp_0558"	113	0	0	0	0	0	0	45	9	0	456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	1896	85	0	0	115	0	170	0	0	18	0	77	107	0	9	384	9	57	0	267	0	6	0	412	0	13	11	0	23	50	0	0	0	0	1069	0	255	0	245	554	0	0	22
"msp_0561"	0	0	0	0	0	0	0	0	0	0	0	0	0	68	14	0	0	0	0	0	0	369	284	0	0	0	0	0	351	0	166	0	0	9	25	22	0	0	0	0	102	0	26	119	0	127	189	0	0	0	87	336	0	0	43	0	119	746	0	0	0	0	463	0	0	36	0	0	0	47	0
"msp_0562"	0	328	701	8	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	428	0	0	0	0	14	0	0	0	0	154	68	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	585	0	0	0	0	0	63	0	0	0	0
"msp_0563"	353	0	0	52	74	96	0	683	136	1011	436	264	0	1076	166	359	249	62	153	576	128	393	478	474	778	0	708	402	382	276	0	0	793	580	126	807	531	163	0	0	1389	586	653	268	303	220	1055	280	146	908	903	233	351	235	431	151	757	158	964	148	191	0	74	73	69	282	281	1346	29	342	266
"msp_0565"	0	0	37	954	62	0	87	0	196	0	0	0	37	18	0	0	0	74	0	27	0	44	24	39	0	98	0	68	0	189	55	0	129	18	586	118	41	16	0	0	10	0	0	0	0	0	41	12	138	9	10	0	832	37	0	27	0	0	142	134	41	237	0	6	6	34	36	18	12	0	0
"msp_0566"	0	0	0	0	689	0	0	120	0	0	55	0	0	105	0	0	0	9	0	26	0	11	0	0	0	0	495	0	1290	0	0	0	10	0	0	0	22	0	100	0	0	0	64	0	0	8	0	0	7	0	0	75	0	385	0	21	15	0	0	0	0	203	78	151	0	0	0	0	136	74	0
"msp_0570"	36	12	0	41	987	0	1303	0	1861	0	0	0	0	487	60	184	0	5	7	13	0	0	0	0	0	15	325	0	0	0	0	81	53	0	40	0	0	0	5	0	12	0	337	0	0	0	0	0	0	55	0	0	41	41	218	74	0	0	0	970	0	0	22	0	65	0	38	0	206	65	0
"msp_0572"	1262	12	1178	1102	264	778	2651	2206	291	875	5748	3293	0	4433	657	1993	5957	120	1434	0	5429	81	4101	615	1532	587	6752	3684	2105	1975	3087	1052	7972	4067	496	292	1350	549	942	2922	5531	1792	8796	1828	2442	1268	1437	2800	25	5088	1183	7863	1762	1231	3446	798	584	4808	2403	875	7	2777	9266	3045	407	3408	3916	2767	513	232	962
"msp_0573"	14	618	10	26	522	29	27	0	0	333	0	40	41	119	0	874	195	6	473	156	0	0	21	36	12	69	23	0	146	312	24	366	30	681	134	0	68	0	15	18	20	0	12	0	0	0	481	52	68	18	26	11	379	29	11	1503	0	0	87	13	181	247	0	21	1796	334	0	3368	0	264	124
"msp_0576"	0	0	0	0	55	0	0	2169	0	0	0	0	0	0	0	0	0	0	0	0	0	2994	0	101	0	0	82	0	242	0	402	0	0	17	0	0	0	0	0	0	0	0	30	0	0	265	0	0	110	0	49	0	0	0	0	0	44	1575	0	0	0	0	883	0	258	0	0	0	103	0	0
"msp_0578"	7408	0	0	0	0	0	13428	56	5108	0	0	0	0	0	0	0	2860	13	0	0	0	341	438	0	0	163	303	0	3821	0	0	0	731	49	1686	97	0	25	10162	0	2629	6205	0	50	0	605	0	16	0	16327	0	1916	0	463	123	0	1954	7382	0	0	0	0	587	0	0	0	976	0	0	0	0
"msp_0581"	40	13	0	0	0	0	0	0	17	0	109	0	0	74	27	0	3760	11	234	0	0	0	28	18	0	71	0	106	0	15	0	0	0	0	0	0	0	0	0	0	223	52	75	0	73	24	0	90	0	34	14	1578	0	0	0	0	23	44	0	89	0	0	0	0	216	0	379	0	45	0	0
"msp_0583"	0	0	0	96	75	0	60	59	59	0	0	0	0	0	0	0	0	56	0	0	58	0	218	0	0	0	0	0	0	0	7	8	11	0	32	168	0	0	11	22	0	0	0	0	0	76	0	0	79	6	0	0	45	0	436	155	0	38	0	236	0	22	22	0	0	0	73	0	0	0	0
"msp_0584"	172	0	0	0	328	196	1639	0	0	0	249	0	0	14	0	811	1054	0	57	683	0	17	0	1114	27	56	55	15	0	0	15	0	0	0	0	0	50	0	0	0	0	0	0	91	0	0	0	17	529	28	4411	0	1211	0	0	0	0	46	193	2438	1477	3891	169	0	0	0	0	0	0	74	0
"msp_0585"	0	10	0	2562	381	0	11582	366	165	0	0	163	0	18	0	0	0	896	0	0	0	1450	1588	0	0	147	1731	0	0	0	0	60	1025	32	0	131	0	0	9	9425	0	0	233	0	1485	1233	856	0	205	6441	0	0	0	21	294	9765	26	5582	0	3615	0	0	0	12	26	0	5357	43	0	0	0
"msp_0586"	0	0	0	0	0	40	95	0	0	0	13029	0	0	8985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2740	0	0	0	0	0	17	0	0	0	594	0	0	0	68473	17750	3268	0	0	0	0	16378	0	0	0	0	2736	0	0	0	0	0	0	0	0	0	9	0	0	0	0
"msp_0588"	0	9	0	312	0	0	52	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	57	0	0	0	529	0	33	0	0	0	0	0	0	210	259	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	532	0	0	0	0	0	0	0	0	0	0	0
"msp_0591"	352	884	1035	677	48	923	0	197	128	761	514	223	473	168	650	107	483	73	267	331	0	490	194	656	1326	1033	867	1088	115	143	264	8161	1274	1810	68	286	311	512	928	769	371	376	390	352	87	322	501	2522	1562	129	496	651	254	216	912	87	403	419	234	10	2228	447	257	17	263	741	299	127	235	110	332
"msp_0592"	2827	0	5	0	17769	1045	0	1943	4357	192	2919	1509	0	834	0	0	0	20882	0	0	0	4344	2505	4	260	18	0	0	0	0	15	461	22	0	12765	5388	8	0	0	4340	0	1081	220	857	2736	832	2756	8	0	1111	4852	3	9	2420	14	0	244	18	5	4	18	0	1395	2927	0	10	1924	0	5678	3014	0
"msp_0594"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1715	20	38	5	0	0	116	0	0	0	0	33	0	0	0	0	0	0	7927	0	0	5118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	13	18402	3510	5911	0	0	0	0	0	6335	0	0	1650	0
"msp_0595"	0	0	0	0	532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1252	0	0	0	0	0	508	0	0	0	22	0	0	0	0	0	1191	0	0	0	0	0	675	0	0	0	0	0	0	0	0	0	0	0	3080	0	1272	0	0	0	0	0	0	0	0	0	0	0
"msp_0596"	2299	0	95	0	36028	2143	142	4444	3333	0	183	396	0	2596	152	39	0	34	0	0	0	7050	2633	0	25	51	1467	854	143	2389	2689	164	15614	14	1265	5129	774	0	67	0	188	2574	262	1513	596	1468	0	0	15	1360	16	184	47	4348	1284	6146	734	1440	0	7267	0	0	1187	241	0	98	2380	43	0	8188	12
"msp_0602c"	0	16	0	0	0	54	108	0	0	76	0	0	0	0	0	17	0	0	0	0	0	0	22	0	29	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	16	0	14	0	0	26	0	0	0	10	16	0	0	0	0	0	0	0	63	45	0	0
"msp_0604"	88	0	521	0	23	61	0	9	20	374	0	48	99	36	0	0	714	0	110	74	0	0	200	0	71	144	452	232	0	217	217	0	0	0	39	36	14	53	212	0	274	37	311	73	127	66	0	67	30	112	39	209	48	321	608	14	73	72	78	0	0	1688	171	94	0	0	823	0	62	51	0
"msp_0605"	0	0	0	0	0	0	0	20	22	0	89	0	363	851	0	0	0	36	0	0	0	18555	1827	0	0	0	121	0	0	0	0	0	0	0	0	566	0	0	0	0	0	24	0	50	0	0	0	0	0	34	74	0	0	0	27	0	26	0	0	175	0	0	0	9	0	0	0	0	20	8378	0
"msp_0612"	0	0	0	0	0	0	0	0	10578	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	71	0	1189	0	241	0	0	0	21612	0	0	0	0	0	6789	0	0	1121	0	14400	0	0
"msp_0613"	21	502	16	1020	542	0	481	0	0	0	21	25	0	142	43	0	0	2886	0	172	63	0	340	303	0	0	109	146	0	485	142	11	321	0	37	281	0	0	21	521	0	0	0	0	0	143	440	0	485	0	0	0	257	0	272	1867	0	0	0	1076	0	470	0	14	0	0	0	10	0	0	0
"msp_0615"	0	0	0	0	0	0	665	2106	4854	0	0	0	0	175	0	0	0	3213	0	0	0	427	1629	0	0	0	828	0	0	0	0	0	31	52	0	0	0	0	0	43	228	1396	169	125	0	166	0	0	0	0	0	0	0	4088	0	3766	0	7387	0	0	0	0	0	371	0	0	0	28	0	0	0
"msp_0619"	0	0	0	30	558	0	176	11	0	0	39	40	0	58	0	0	0	77	0	0	0	110	0	910	0	0	0	42	0	0	14	15	17	0	0	0	0	0	0	412	0	0	0	27	0	23	0	0	0	226	0	30	0	75	0	0	0	112	0	166	28	0	0	0	0	0	296	0	0	0	0
"msp_0621"	0	18	220	83	4	125	16	0	0	45	75	33	323	151	0	103	0	0	276	0	0	110	45	0	78	0	37	576	68	166	16	28	0	0	0	0	19	63	28	37	0	1537	117	0	602	34	136	0	0	5	0	39	110	11	0	608	147	0	920	268	0	0	0	110	100	0	26	442	0	10	14
"msp_0622"	370	0	213	0	342	767	0	298	338	136	451	716	944	1311	349	815	1113	1939	2939	0	0	284	1516	3257	101	286	1249	587	2232	1369	1297	0	0	0	26	732	356	0	0	0	808	94	435	620	1112	614	760	794	33	1896	10	1559	0	84	3073	0	831	798	314	0	8442	2558	843	262	669	291	70	0	154	1820	1490
"msp_0623"	264	34	1445	0	0	0	0	0	0	340	1187	238	0	0	0	0	12441	0	408	0	113	0	127	0	304	0	461	178	28	176	0	1821	347	0	41	0	0	51	0	0	0	90	339	170	0	113	0	172	0	108	0	650	0	232	0	0	0	0	0	0	0	16	260	0	0	0	2105	0	0	54	0
"msp_0624"	0	0	0	0	500	27	0	278	20	0	73	20	0	855	0	0	0	3493	4	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	2331	42	22	57	0	0	0	0	2872	30	0	0	485	0	0	46	1228	429	1804	0	0	13	94	0	0	35	0	192	0	0
"msp_0626"	0	0	0	0	17	216	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	54	0	21	0	0	0	0	0	11	0	0	18	0	0	0	0	0	0	0	0	0	6	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0629"	0	12	0	0	77	0	0	0	0	0	46	0	0	184	0	0	0	563	0	0	0	0	44	146	0	0	23	0	0	0	17	0	50	0	0	112	0	0	0	26	0	0	0	52	0	0	0	0	0	427	0	0	0	198	72	0	0	0	0	112	137	0	0	161	0	0	81	0	0	0	0
"msp_0630"	0	0	0	0	21	0	1619	9	15	0	26	0	192	24	0	0	399	0	0	121	0	52	338	150	0	15	420	0	19	63	405	0	11	0	0	0	9	89	22	0	24	91	120	122	0	37	535	102	0	1350	0	0	831	2621	0	0	68	77	0	708	243	0	330	242	0	0	104	77	52	0	0
"msp_0631"	0	0	0	2026	0	0	0	0	0	0	0	0	2237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0634"	0	0	852	0	71	0	0	0	0	0	0	0	0	0	0	0	1000	7	0	30	2635	0	0	0	0	0	0	0	0	0	0	0	0	5721	0	0	0	1906	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	35	5	0	0	0	0	41	0	0	0	0	0	0
"msp_0635"	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
"msp_0637"	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	29	0	0	0	0	0	0	0	0
"msp_0639"	2091	44	91	5	1297	213	82	1849	4035	180	5250	4980	0	1953	0	1965	160	362	1802	861	6129	270	2663	866	4195	4791	14040	455	2295	38	0	0	2657	38	7274	1098	853	1263	14067	193	632	54	858	284	12	1198	1986	303	25	194	2377	2520	9156	13	1031	0	93	3236	423	116	19814	3204	2097	0	1588	9323	2544	0	2008	2998	35771
"msp_0643"	460	0	0	0	0	0	0	24	0	0	760	0	0	0	0	0	0	0	0	0	0	0	516	0	0	0	0	0	1566	0	0	0	0	0	0	0	0	0	0	0	0	73	201	210	61	0	0	0	0	0	0	0	0	87	0	0	0	375	0	0	0	0	0	19	0	0	0	0	0	0	0
"msp_0648"	0	0	0	0	0	0	0	0	147	11810	23	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	28	0	0	0	0	0	5802	6487	4596	2230	0	0	0	41	38	0	0	0	0	0	400	5192	61	0	0	0	0	0	0	0	0	0	164	0	0
"msp_0650"	0	0	0	11	0	0	0	3974	115	801	0	985	4397	662	0	11	0	445	0	0	0	700	414	8	1714	40	2696	1670	2942	0	497	0	2804	0	8247	3342	0	890	470	2952	773	4018	21	332	0	450	0	0	0	1024	3047	0	669	557	40	15	81	11	2234	0	0	0	1445	0	3303	3893	1193	0	744	7792	4428
"msp_0652"	158	0	0	0	1892	0	0	0	263	0	0	288	0	1518	0	0	852	0	0	0	0	314	129	0	0	0	0	0	225	0	0	0	15	0	0	727	0	0	0	0	0	982	0	44	410	30	502	0	0	2087	64	36	0	1894	271	0	54	345	0	0	0	0	712	68	0	0	549	0	0	171	0
"msp_0654"	4277	0	2479	39	5474	4110	160	9590	276	0	11944	0	0	2733	3423	0	118	18	521	162	0	10	846	0	1174	0	0	282	0	636	877	0	1233	44	665	51984	53	0	1438	0	0	8330	4136	1603	211	0	172	258	26	71	23565	25	19768	0	4484	190	3632	3936	0	31	95	0	0	268	38	0	0	0	0	14664	0
"msp_0655"	238	276	663	120	89	127	97	190	34	452	345	286	152	429	239	0	909	264	1218	44	857	425	466	631	1027	646	486	419	120	226	258	897	898	330	41	96	367	183	905	567	949	708	211	265	83	205	275	379	331	197	198	321	224	419	792	401	102	51	403	427	109	1227	1036	107	1306	0	907	379	150	37	339
"msp_0665"	29	0	0	315	18	0	305	191	0	0	368	276	0	0	0	0	325	151	0	146	0	257	478	17	0	0	312	549	88	0	124	0	251	0	0	0	0	0	0	108	0	405	0	309	0	0	0	0	0	43	0	0	0	17	264	0	0	1160	490	8	0	250	190	0	0	0	170	0	0	52	0
"msp_0671"	0	0	148	0	0	60	0	0	8	10	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	15	34	0	0	0	0	8	0	8	0	107	0	0	0	0	0	19	0	0	110	0	9	0	20	0	0	0	0	0	11	0	0	0	53	88	0	0	0	0	0	32
"msp_0674"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	78	0	0	0	0	0	41	0	0	11	0	0	0	0	0	0	0	0	420	0	0	0	0	0	0	0	89	0	0	0	0
"msp_0676"	118	0	0	0	55	0	0	922	17	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	818	23	0	0	0	0	0	0	0	0	0	211	0	0	0	0	0	2518	0	0	0	592	0	0	0	3800	0	0	0	0	45	442	0	0	571	0	0	0	0
"msp_0677c"	0	0	0	6	0	0	0	0	18	0	0	0	0	0	0	0	0	10	57	0	0	0	0	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	25	1718	0	0	0	0	0	0
"msp_0679"	390	0	0	0	506	0	0	2544	112	0	468	0	0	692	0	0	106	2417	0	0	0	258	0	0	0	0	208	81	420	0	522	0	0	12	0	2323	0	0	0	0	0	1463	0	134	43	0	203	0	0	226	1157	0	0	907	0	0	589	1767	9058	0	0	0	81	475	0	0	323	0	119	813	0
"msp_0685"	0	0	0	0	842	0	0	1091	59	0	18	0	0	2453	0	0	0	907	0	0	0	0	0	188	0	0	0	0	0	0	0	0	77	0	0	356	0	0	0	4365	0	124	0	3394	0	0	3480	0	0	5831	26	0	0	14877	0	0	0	0	0	0	0	0	683	29	0	0	0	0	0	349	0
"msp_0692"	0	0	0	0	0	0	0	0	53	0	1943	0	3618	3262	0	0	0	554	0	0	0	1860	0	0	0	0	0	17	0	101	0	0	16	0	0	2141	11	0	0	0	0	297	148	0	169	140	0	0	0	759	0	0	0	2584	0	0	29	607	0	0	0	0	0	0	0	0	0	0	0	995	0
"msp_0693"	0	40	0	0	24	0	0	40	0	0	0	0	0	0	0	0	0	0	0	30	0	135	0	0	0	1516	0	0	0	0	0	161	0	0	20	86	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	154	0	0	42	510	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0697"	0	0	151	0	0	37	44	0	13	18	14	0	0	0	68	99	0	0	0	46	0	268	0	0	17	0	0	0	643	9	0	0	0	15	108	0	0	0	0	7	0	0	0	0	29	77	541	0	0	20	0	0	0	0	0	0	383	0	0	0	26	0	0	4	0	27	0	120	0	0	0
"msp_0698"	0	0	0	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	13	0	1938	0	0	1303	0	28	0	0	105	0	0	0	6577	0	0	0	0	0	18	0	0	0	0	0	627	5842	1048	282	1617	29	0	0	1438	0	0	0	0	0	0	1826	7	20	0	0
"msp_0705"	0	8	0	0	0	33	0	66	0	0	0	0	0	0	23	0	0	0	0	18	0	30	35	0	0	1079	0	0	0	10	49	0	0	0	0	0	71	0	0	0	0	0	42	20	0	42	0	0	0	41	234	0	0	21	0	0	0	393	0	0	0	0	0	0	11	121	0	103	0	58	193
"msp_0707"	0	0	17	2387	124	0	7	26	0	0	223	0	103	0	16	0	0	482	296	588	133	0	0	1308	4	0	59	0	0	451	4	0	493	0	0	282	0	0	19	249	0	0	0	0	0	0	399	0	0	0	62	0	214	0	0	0	0	0	31	127	0	214	0	0	0	0	290	0	0	0	0
"msp_0709"	0	9	0	0	0	0	0	0	0	0	0	53	0	0	0	13878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4379	0	0	0	305	0	0	0	0	0	0	0	0	1971	0	0	0	0	0	0	9	0	0	0	0	0	6185	0	0	0	0	0	0	0	0	0	0	0	1056	0	0
"msp_0713"	0	79	0	4	8	13	0	0	0	54	18	0	75	0	0	10	78	0	279	80	31	37	0	28	0	181	16	0	0	0	21	11	0	293	0	0	57	0	0	54	0	0	0	0	0	0	27	25	192	129	0	47	32	0	24	32	0	32	147	4	216	56	0	0	19	50	0	0	0	0	19
"msp_0716"	0	0	0	0	0	0	1680	174	0	0	0	0	0	355	0	0	0	0	0	0	0	149	634	0	0	0	0	0	21	0	503	0	0	0	470	0	2001	0	0	0	0	0	51	21	0	0	963	0	0	16	62	0	0	192	0	0	0	19	0	1775	0	0	45	0	0	0	0	0	0	604	0
"msp_0722"	896	0	129	206	53	179	0	241	367	491	2053	88	81	525	297	113	541	0	40	102	677	71	424	324	261	22	466	7741	24	215	441	15	455	313	178	96	324	0	77	2193	1676	546	903	505	743	277	2728	92	20	366	274	481	614	810	315	39	156	258	6264	887	2764	577	235	525	153	18	2493	1209	1405	58	670
"msp_0723"	753	0	0	0	989	46	0	7664	2591	0	362	404	0	814	226	0	0	146	0	0	403	1535	448	0	0	52	0	1116	107	0	1114	0	11	0	10429	2604	1560	0	0	4076	228	941	143	323	149	438	0	0	29	777	1541	481	0	2559	4087	0	865	19	2649	0	0	0	171	52	0	0	3067	0	0	2518	284
"msp_0729"	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	3	0	0	0	151	162	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	498	0	0	0	445	0	0	0	0	344	0	0	0	0	0	0	0	0
"msp_0733"	0	0	0	0	0	8	0	394	8	0	0	0	0	0	0	0	0	61	0	0	0	0	256	0	0	0	0	767	371	0	0	0	0	0	661	0	0	0	0	0	0	620	130	0	0	0	0	0	0	38	149	0	0	47	180	0	108	364	0	0	0	0	0	0	168	0	0	4045	40	0	0
"msp_0735"	122	427	0	0	0	0	0	0	0	0	0	81	0	649	0	0	0	0	1257	0	0	0	0	408	11	0	0	69	0	1672	43	206	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2160	0	0	0	0	0	0	0	0
"msp_0737"	0	30	43	249	34	19	53	0	0	0	0	0	0	0	0	0	0	0	88	130	0	0	0	52	0	92	54	0	0	139	47	68	25	0	0	51	80	0	31	34	0	0	0	0	0	0	80	0	61	0	0	0	80	0	0	0	0	0	0	48	0	0	0	0	0	0	0	11	0	0	0
"msp_0739c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	12	0	341	0	0	0	0	0	0	0
"msp_0740"	0	182	0	0	0	0	0	0	0	41	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	330	0	0	0	0	148	0	0	0	0	0	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0742"	0	54	1029	30	17	818	4537	35	80	208	151	150	98	39	372	57	203	36	0	38	190	73	55	47	29	1290	494	18	245	0	121	3870	157	0	35	0	27	354	33	22	163	92	160	44	52	195	195	343	389	107	0	18	0	17	4404	55	28	147	40	1241	138	191	69	13	207	379	409	809	216	37	85
"msp_0747"	0	0	0	0	0	0	0	0	328	0	0	0	0	26	0	0	0	0	0	0	0	1042	0	0	0	0	8083	0	0	0	0	0	0	0	33929	0	0	0	0	0	0	4611	1067	81	1070	0	0	0	0	2712	0	0	0	377	0	957	1197	0	0	0	0	0	0	0	0	0	88	0	0	1766	0
